SCORE:,total_score,coordinate_constraint,dslf_fa13,fa_atr,fa_dun,fa_elec,fa_intra_rep,fa_intra_sol_xover4,fa_rep,fa_sol,hbond_bb_sc,hbond_lr_bb,hbond_sc,hbond_sr_bb,lk_ball_wtd,omega,p_aa_pp,pro_close,rama_prepro,ref,res_type_constraint,rmsd,stability_pure,stability_score_full,stability_without_pssm,timer,yhh_planarity,description
SCORE:,-1247.379,10.48,0,-2734.256,489.976,-780.566,4.994,89.824,395.516,1629.829,-108.114,-92.157,-68.022,-199.258,-67.264,49.507,-89.494,1.036,47.741,172.696,0.153,lowest_energy_0912_0001,,,,,,
SCORE:,-1247.363,10.215,0,-2734.544,487.753,-778.685,4.962,89.648,395.336,1633.029,-108.338,-92.158,-67.892,-199.088,-68.098,49.573,-89.581,1.028,47.613,171.711,0.153,lowest_energy_1813_0001,,,,,,
SCORE:,-1247.36,10.178,0,-2725.826,484.946,-781.336,4.922,89.371,394.37,1633.435,-108.216,-92.02,-70.281,-199.376,-67.65,49.54,-89.257,1.053,48.42,170.214,0.153,lowest_energy_0310_0001,,,,,,
SCORE:,-1247.358,10.113,0,-2729.015,487.854,-780.816,4.952,89.741,394.064,1631.31,-108.385,-92.139,-69.225,-199.328,-67.556,49.328,-89.728,1.024,48.132,172.165,0.153,lowest_energy_1008_0001,,,,,,
SCORE:,-1247.358,10.446,0,-2729.623,486.005,-782.356,4.932,89.509,394.853,1633.709,-108.62,-92.168,-69.414,-199.503,-67.367,49.241,-89.33,1.039,48.439,172.695,0.153,lowest_energy_1606_0001,,,,,,
SCORE:,-1247.257,10.105,0,-2728.542,485.8,-781.252,4.927,89.45,393.65,1632.461,-108.154,-91.957,-68.026,-199.171,-67.682,49.403,-89.892,1.005,47.6,172.868,0.153,lowest_energy_1600_0001,,,,,,
SCORE:,-1247.248,10.419,0,-2736.708,487.002,-780.524,4.941,89.795,396.405,1634.129,-107.997,-92.27,-67.896,-199.292,-67.879,49.581,-89.723,1.041,47.773,173.804,0.153,lowest_energy_1619_0001,,,,,,
SCORE:,-1247.216,10.455,0,-2734.92,489.472,-780.584,4.959,89.743,394.842,1632.035,-107.967,-92.078,-68.113,-199.2,-67.793,49.498,-89.373,1.026,48.58,172.05,0.153,lowest_energy_1512_0001,,,,,,
SCORE:,-1247.17,10.685,0,-2734.102,488.167,-781.572,5.013,89.518,398.729,1626.402,-108.042,-92.251,-67.797,-199.356,-67.247,48.944,-89.264,1.071,48.012,175.766,0.153,lowest_energy_0819_0001,,,,,,
SCORE:,-1247.156,10.202,0,-2730.414,485.686,-782.616,4.931,89.414,395.128,1634.201,-108.451,-92.184,-67.874,-199.573,-68.334,49.814,-89.602,1.072,48.498,172.79,0.154,lowest_energy_1308_0001,,,,,,
SCORE:,-1247.107,10.28,0,-2732.872,490.717,-783.923,4.933,90.47,393.979,1639.096,-109.702,-92.22,-68.233,-199.503,-67.39,49.636,-89.59,1.097,48.296,167.668,0.154,lowest_energy_1214_0001,,,,,,
SCORE:,-1247.033,11.211,0,-2725.32,484.663,-781.913,4.923,89.441,395.331,1629.212,-109.06,-92.229,-66.764,-199.398,-69.363,49.265,-89.351,1.074,47.656,173.433,0.157,lowest_energy_1309_0001,,,,,,
SCORE:,-1247.023,10.339,0,-2726.911,484.768,-780.008,4.936,89.278,393.993,1629.26,-108.065,-92.075,-68.2,-199.439,-68.014,49.957,-89.126,1.066,48.293,172.772,0.153,lowest_energy_0301_0001,,,,,,
SCORE:,-1247.015,10.102,0,-2725.705,483.434,-780.657,4.938,89.14,393.065,1628.58,-108.151,-91.965,-68.027,-199.171,-66.906,49.346,-88.902,1.005,48.403,174.303,0.153,lowest_energy_0802_0001,,,,,,
SCORE:,-1247.002,10.85,0,-2735.522,487.519,-780.635,4.94,89.321,398.069,1628.237,-108.229,-92.315,-67.943,-199.348,-67.586,49.199,-89.131,1.068,48.587,175.762,0.153,lowest_energy_1519_0001,,,,,,
SCORE:,-1246.978,10.65,0,-2736.771,488.312,-780.746,4.939,89.449,397.26,1633.056,-108.174,-92.39,-67.857,-199.56,-67.274,49.062,-89.771,1.066,48.965,172.654,0.154,lowest_energy_1912_0001,,,,,,
SCORE:,-1246.953,10.228,0,-2728.635,486.434,-781.504,4.924,89.472,393.76,1634.967,-108.038,-92.033,-69.382,-199.3,-67.491,49.363,-89.823,1.012,47.687,171.253,0.153,lowest_energy_1603_0001,,,,,,
SCORE:,-1246.907,10.27,0,-2731.273,487.294,-781.527,4.966,89.468,394.918,1631.56,-107.918,-92.08,-67.981,-199.216,-66.523,49.515,-89.394,1.044,47.816,172.002,0.153,lowest_energy_0911_0001,,,,,,
SCORE:,-1246.851,10.519,0,-2727.987,483.19,-780.244,4.971,89.184,396.022,1625.947,-108.597,-92.048,-68.121,-199.687,-67.605,48.808,-90.037,1.15,55.669,171.862,0.154,lowest_energy_0804_0001,,,,,,
SCORE:,-1246.829,11.24,0,-2727.814,484.623,-780.958,4.968,89.308,396.365,1625.728,-108.69,-92.212,-67.963,-199.422,-68.224,48.561,-89.358,1.046,49.069,176.747,0.156,lowest_energy_1905_0001,,,,,,
SCORE:,-1246.828,10.433,0,-2726.256,484.79,-781.479,4.916,89.415,393.946,1629.396,-108.284,-91.968,-68.227,-199.482,-67.558,49.655,-88.966,1.076,48.743,172.868,0.153,lowest_energy_0216_0001,,,,,,
SCORE:,-1246.817,10.421,0,-2728.222,483.805,-780.343,4.914,89.188,394.046,1630.854,-108.055,-92.115,-68.285,-199.583,-67.689,49.911,-89.702,1.067,48.433,174.384,0.153,lowest_energy_0713_0001,,,,,,
SCORE:,-1246.811,10.212,0,-2728.791,485.516,-780.946,4.937,89.646,394.165,1632.617,-108.36,-92.074,-67.992,-199.367,-67.512,49.414,-89.697,1.039,48.068,172.161,0.153,lowest_energy_1015_0001,,,,,,
SCORE:,-1246.716,10.416,0,-2728.115,484.125,-781.369,4.919,89.12,394.514,1629.975,-108.24,-91.961,-68.143,-199.458,-67.49,49.672,-89.167,1.071,48.61,174.653,0.153,lowest_energy_0615_0001,,,,,,
SCORE:,-1246.704,10.217,0,-2729.677,486.243,-780.717,4.941,89.138,394.069,1629.116,-108.443,-92.155,-68.096,-199.347,-67.387,49.225,-88.774,1.032,49.106,174.653,0.153,lowest_energy_1506_0001,,,,,,
SCORE:,-1246.684,11.373,0,-2727.252,484.57,-781.021,4.947,89.347,397.254,1621.909,-108.089,-91.816,-66.482,-199.504,-67.579,49.715,-89.589,1.107,47.526,176.747,0.154,lowest_energy_0519_0001,,,,,,
SCORE:,-1246.662,10.256,0,-2724.455,481.944,-781.743,4.922,89.085,395.02,1629.279,-108.52,-91.916,-68.037,-199.566,-67.055,49.61,-89.088,1.073,48.054,174.32,0.153,lowest_energy_0600_0001,,,,,,
SCORE:,-1246.634,10.363,0,-2728.216,486.661,-782.538,4.928,89.959,393.498,1632.248,-108.029,-91.917,-68.143,-199.437,-67.591,49.644,-89.869,1.069,48.209,172.374,0.153,lowest_energy_0714_0001,,,,,,
SCORE:,-1246.624,10.235,0,-2732.736,485.311,-779.932,4.943,89.609,394.688,1633.278,-107.91,-92.017,-68.109,-199.298,-66.778,49.794,-89.559,1.075,48.575,172.054,0.153,lowest_energy_1208_0001,,,,,,
SCORE:,-1246.623,10.11,0,-2722.961,485.221,-780.937,4.922,89.304,392.074,1629.882,-108.188,-91.82,-68.126,-199.307,-67.138,49.538,-89.42,1.067,48.559,170.444,0.153,lowest_energy_0214_0001,,,,,,
SCORE:,-1246.618,10.423,0,-2730.347,484.225,-781.366,4.934,89.296,396.611,1628.385,-108.145,-91.842,-67.891,-199.283,-67.383,49.565,-89.072,1.043,48.647,175.429,0.153,lowest_energy_0219_0001,,,,,,
SCORE:,-1246.601,10.285,0,-2728.09,485.961,-781.138,4.924,89.418,394.33,1633.527,-108.228,-91.992,-69.951,-199.506,-67.227,49.621,-89.221,1.089,48.19,171.253,0.153,lowest_energy_0316_0001,,,,,,
SCORE:,-1246.553,10.346,0,-2731.779,488.326,-782.065,4.927,90.019,394.586,1636.528,-108.663,-91.962,-67.972,-199.615,-68.074,49.466,-89.744,1.033,47.638,170.298,0.154,lowest_energy_1712_0001,,,,,,
SCORE:,-1246.519,10.274,0,-2732.135,486.669,-781.056,4.93,89.096,395.352,1632.002,-108.247,-91.954,-67.955,-199.161,-67.296,49.432,-89.27,1.008,48.428,173.211,0.153,lowest_energy_1503_0001,,,,,,
SCORE:,-1246.51,10.155,0,-2724.512,485.452,-782.985,4.922,89.41,394.04,1634.581,-108.038,-91.882,-69.491,-199.229,-67.531,49.484,-89.37,1.02,47.904,169.408,0.153,lowest_energy_0311_0001,,,,,,
SCORE:,-1246.461,10.579,0,-2732.3,486.685,-780.629,4.938,89.734,394.657,1634.122,-107.873,-91.988,-68.177,-199.321,-68.043,49.934,-89.235,1.076,48.142,171.086,0.153,lowest_energy_1018_0001,,,,,,
SCORE:,-1246.365,10.318,0,-2730.536,488.888,-784.038,4.932,89.846,393.645,1638.834,-109.146,-91.991,-69.746,-199.132,-66.296,49.632,-89.386,1.06,48.352,168.247,0.153,lowest_energy_1211_0001,,,,,,
SCORE:,-1246.326,10.375,0,-2733.062,486.074,-780.608,4.963,89.154,395.977,1628.211,-108.236,-91.994,-68.092,-199.257,-66.772,49.462,-89.045,1.052,47.918,177.402,0.153,lowest_energy_0907_0001,,,,,,
SCORE:,-1246.301,10.823,0,-2730.825,490.166,-780.883,4.94,89.678,394.138,1633.352,-110.123,-92.274,-68.257,-199.737,-67.523,48.591,-89.127,1.061,48.568,170.975,0.155,lowest_energy_1218_0001,,,,,,
SCORE:,-1246.297,10.149,0,-2727.505,487.055,-783.291,4.948,89.438,393.88,1634.263,-108.114,-92.11,-69.432,-199.456,-67.31,49.596,-88.97,1.08,48.481,170.85,0.153,lowest_energy_0611_0001,,,,,,
SCORE:,-1246.258,10.466,0,-2731.41,487.54,-783.057,4.938,89.938,395.092,1633.82,-108.2,-92.129,-67.927,-199.336,-67.138,48.85,-89.608,1.063,48.729,171.959,0.154,lowest_energy_1911_0001,,,,,,
SCORE:,-1246.25,10.137,0,-2722.516,485.99,-781.523,4.924,89.387,392.144,1632.108,-108.494,-92.142,-69.052,-199.654,-67.063,49.404,-89.49,1.035,48.297,170.103,0.153,lowest_energy_0312_0001,,,,,,
SCORE:,-1246.248,11.09,0,-2735.134,488.284,-780.384,5.006,89.468,399.317,1626.859,-107.911,-92.192,-67.874,-199.268,-67.395,49.301,-88.953,1.085,48.213,174.087,0.153,lowest_energy_0818_0001,,,,,,
SCORE:,-1246.234,10.186,0,-2728.615,487.137,-780.442,4.967,89.178,393.364,1629.782,-107.975,-91.995,-68.104,-199.271,-67.036,49.434,-89.435,1.028,47.552,173.858,0.153,lowest_energy_0903_0001,,,,,,
SCORE:,-1246.233,10.383,0,-2734.649,488.342,-781.075,4.925,89.912,394.508,1636.326,-108.125,-92.017,-68.084,-199.304,-67.647,49.554,-89.681,1.051,47.951,171.242,0.153,lowest_energy_1616_0001,,,,,,
SCORE:,-1246.182,10.462,0,-2729.592,484.379,-780.677,4.934,89.356,396.206,1631.234,-108.066,-92.182,-68.15,-199.321,-67.875,49.542,-89.328,1.053,47.874,173.815,0.153,lowest_energy_0319_0001,,,,,,
SCORE:,-1246.179,10.589,0,-2727.895,484.719,-780.557,4.93,89.238,394.727,1628.16,-107.826,-92.015,-68.182,-199.345,-67.603,49.859,-88.8,1.08,48.839,173.75,0.153,lowest_energy_0218_0001,,,,,,
SCORE:,-1246.171,10.532,0,-2727.622,485.498,-780.592,4.957,89.204,397.376,1624.39,-108.173,-92.262,-67.988,-199.522,-67.136,49.063,-89.272,1.068,48.45,175.705,0.153,lowest_energy_0005_0001,,,,,,
SCORE:,-1246.05,10.616,0,-2734.821,487.488,-779.924,4.95,89.673,395.384,1632.159,-108.068,-92.105,-67.823,-199.542,-67.375,48.987,-89.741,1.048,48.881,174.01,0.154,lowest_energy_1917_0001,,,,,,
SCORE:,-1245.997,10.361,0,-2724.959,485.372,-780.401,4.924,89.236,393.638,1628.815,-108.01,-91.981,-68.102,-199.259,-67.392,49.395,-89.205,1.007,48.695,171.717,0.153,lowest_energy_0212_0001,,,,,,
SCORE:,-1245.987,10.535,0,-2734.062,489.259,-780.277,4.962,89.529,395.836,1629.318,-108.022,-92.082,-68.211,-199.18,-67.125,49.539,-89.195,1.056,48.134,173.847,0.153,lowest_energy_0916_0001,,,,,,
SCORE:,-1245.955,10.175,0,-2723.829,485.828,-783.8,4.927,89.633,392.991,1636.005,-108.03,-92.025,-69.215,-199.178,-67.143,49.389,-89.75,1.001,47.504,169.408,0.153,lowest_energy_1103_0001,,,,,,
SCORE:,-1245.943,10.324,0,-2725.582,483.453,-779.776,4.924,89.202,393.575,1631.496,-108.033,-92.357,-68.241,-199.341,-67.99,49.722,-89.165,1.067,48.346,172.281,0.153,lowest_energy_0613_0001,,,,,,
SCORE:,-1245.87,10.323,0,-2725.086,484.594,-780.283,4.921,89.081,393.648,1626.363,-107.943,-91.855,-68.12,-199.291,-67.289,49.409,-89.123,1.008,48.795,174.826,0.153,lowest_energy_0215_0001,,,,,,
SCORE:,-1245.846,10.46,0,-2724.648,484.183,-781.918,4.925,89.259,393.495,1632.774,-108.612,-92.149,-68.064,-199.749,-68.192,49.394,-88.982,1.063,48.481,172.281,0.154,lowest_energy_1306_0001,,,,,,
SCORE:,-1245.833,10.148,0,-2725.107,485.667,-781.838,4.923,89.27,392.153,1632.982,-108.332,-92.308,-68.897,-199.257,-66.878,49.495,-88.874,1.027,48.648,171.191,0.153,lowest_energy_1202_0001,,,,,,
SCORE:,-1245.799,10.214,0,-2730.103,488.021,-780.814,4.937,89.637,393.201,1633.748,-109.707,-92.317,-68.239,-199.289,-66.661,49.358,-89.447,1.061,48.398,172.05,0.153,lowest_energy_1215_0001,,,,,,
SCORE:,-1245.797,10.174,0,-2729.918,489.187,-781.433,4.953,90.129,393.929,1635.942,-108.372,-92.186,-69.992,-199.297,-68.043,49.343,-89.667,1.014,47.877,170.409,0.153,lowest_energy_1017_0001,,,,,,
SCORE:,-1245.771,10.226,0,-2730.747,487.592,-780.744,4.928,89.824,393.17,1635.942,-108.126,-91.909,-68.135,-199.316,-67.912,49.537,-89.652,1.042,48.154,170.203,0.153,lowest_energy_1610_0001,,,,,,
SCORE:,-1245.765,10.553,0,-2733.329,488.491,-781.605,4.938,89.585,395.118,1634.63,-108.193,-92.131,-67.899,-199.478,-66.943,49.027,-89.914,1.061,48.789,171.38,0.154,lowest_energy_1914_0001,,,,,,
SCORE:,-1245.698,10.294,0,-2732.342,487.651,-779.486,4.941,89.88,393.8,1636.151,-108.147,-92.23,-68.124,-199.209,-68.236,49.568,-89.784,1.047,47.548,170.828,0.153,lowest_energy_1613_0001,,,,,,
SCORE:,-1245.685,10.016,0,-2728.23,485.321,-780.212,4.928,89.069,392.64,1630.517,-108.293,-92.059,-68.062,-199.201,-67.321,49.43,-88.766,1.009,49.077,174.299,0.153,lowest_energy_1502_0001,,,,,,
SCORE:,-1245.585,10.631,0,-2724.789,483.777,-779.385,4.929,89.181,397.048,1625.347,-108.235,-92.019,-67.875,-199.648,-67.522,49.987,-89.718,1.078,47.7,173.772,0.154,lowest_energy_0513_0001,,,,,,
SCORE:,-1245.553,10.913,0,-2721.215,482.904,-782.141,4.941,89.309,395.517,1625.616,-108.859,-91.787,-67.836,-199.662,-68.021,49.36,-88.991,1.052,47.894,175.299,0.155,lowest_energy_0609_0001,,,,,,
SCORE:,-1245.544,10.146,0,-2721.504,482.783,-780.225,4.921,89.097,393.206,1629.49,-108.217,-91.988,-68.031,-199.222,-67.584,49.406,-89.508,1.012,47.644,172.879,0.153,lowest_energy_0300_0001,,,,,,
SCORE:,-1245.521,10.367,0,-2728.855,488.097,-782.227,4.927,89.93,393.693,1636.239,-108.556,-92.12,-67.885,-199.659,-68.242,49.616,-89.599,1.072,47.849,169.678,0.154,lowest_energy_1312_0001,,,,,,
SCORE:,-1245.518,10.424,0,-2731.677,488.139,-781.899,4.933,89.615,396.337,1631.549,-108.739,-92.403,-67.076,-199.557,-67.912,50.132,-89.469,1.026,47.935,172.967,0.154,lowest_energy_1701_0001,,,,,,
SCORE:,-1245.497,10.274,0,-2723.709,485.546,-784.284,4.94,89.674,393.707,1633.924,-108.197,-92.151,-68.983,-199.312,-67.097,49.282,-89.271,1.018,48.139,170.85,0.153,lowest_energy_1106_0001,,,,,,
SCORE:,-1245.492,10.225,0,-2721.997,483.718,-781.056,4.918,89.116,393.293,1631.427,-108.275,-91.984,-68.019,-199.421,-67.829,49.571,-89.471,1.071,47.802,171.264,0.153,lowest_energy_0303_0001,,,,,,
SCORE:,-1245.492,10.196,0,-2731.056,486.703,-782.305,4.929,89.843,394.669,1636.937,-109.326,-92.299,-68.193,-199.622,-66.709,49.329,-89.343,1.103,48.721,170.776,0.154,lowest_energy_1415_0001,,,,,,
SCORE:,-1245.473,11.195,0,-2733.223,488.087,-780.66,4.943,89.798,395.555,1632.398,-108.837,-92.133,-66.665,-199.512,-68.41,48.639,-89.662,1.097,47.751,174.01,0.155,lowest_energy_1719_0001,,,,,,
SCORE:,-1245.43,10.08,0,-2725.596,485.19,-780.506,4.932,89.559,393.368,1631.85,-108.162,-91.955,-68.027,-199.172,-67.27,49.403,-89.743,1.005,47.633,171.828,0.153,lowest_energy_1000_0001,,,,,,
SCORE:,-1245.422,10.514,0,-2728.554,485.909,-780.881,4.954,89.222,397.407,1626.676,-108.204,-92.309,-67.988,-199.495,-67.365,49.02,-89.214,1.081,48.583,175.068,0.153,lowest_energy_1805_0001,,,,,,
SCORE:,-1245.368,10.737,0,-2725.719,485.681,-782.429,4.945,90.089,396.863,1626.528,-108.04,-91.779,-67.919,-199.551,-66.965,49.864,-89.56,1.1,47.598,173.035,0.154,lowest_energy_0512_0001,,,,,,
SCORE:,-1245.334,10.329,0,-2728.268,486.6,-782.414,4.928,89.934,394.359,1637.606,-107.978,-92.054,-68.878,-199.551,-68.057,49.751,-89.637,1.093,48.391,168.358,0.154,lowest_energy_1110_0001,,,,,,
SCORE:,-1245.33,10.2,0,-2725.858,484.789,-780.81,4.962,89.156,392.509,1628.822,-108.137,-91.904,-67.931,-199.178,-66.955,49.438,-88.761,1.003,48.227,174.945,0.153,lowest_energy_0902_0001,,,,,,
SCORE:,-1245.319,10.386,0,-2729.515,483.624,-780.588,4.931,89.171,396.782,1628.184,-108.035,-91.966,-68.057,-199.267,-67.142,49.388,-89.607,1.012,48.473,176.756,0.153,lowest_energy_0715_0001,,,,,,
SCORE:,-1245.304,10.339,0,-2734.488,487.812,-779.607,4.945,90.131,394.654,1636.53,-108.218,-92.024,-68.113,-199.237,-67.969,49.472,-89.89,1.016,47.742,171.448,0.153,lowest_energy_1617_0001,,,,,,
SCORE:,-1245.3,10.421,0,-2734.954,490.719,-783.939,4.951,90.586,393.956,1640.743,-108.048,-91.565,-68.049,-199.486,-68.592,49.904,-89.739,1.059,47.555,169.024,0.153,lowest_energy_1714_0001,,,,,,
SCORE:,-1245.29,10.385,0,-2726.623,486.139,-782.366,4.914,89.911,394.278,1635.431,-108.712,-92.115,-68.041,-199.765,-68.315,49.67,-89.287,1.066,48.198,169.789,0.154,lowest_energy_1310_0001,,,,,,
SCORE:,-1245.26,10.797,0,-2725.782,485.141,-779.394,4.95,89.768,396.807,1624.554,-108.443,-91.79,-67.788,-199.581,-67.448,49.496,-89.635,1.068,47.473,174.392,0.154,lowest_energy_0517_0001,,,,,,
SCORE:,-1245.245,10.333,0,-2724.298,483.612,-779.978,4.925,89.163,393.61,1629.975,-107.908,-92.064,-68.139,-199.303,-67.593,49.365,-89.082,1.014,48.517,172.454,0.153,lowest_energy_0213_0001,,,,,,
SCORE:,-1245.231,10.377,0,-2730.217,486.594,-782.207,4.941,89.88,394.476,1635.458,-108.284,-91.965,-67.993,-199.487,-67.642,49.507,-89.636,1.069,47.786,171.959,0.153,lowest_energy_1119_0001,,,,,,
SCORE:,-1245.223,10.965,0,-2734.001,489.011,-779.96,4.953,89.681,395.049,1633.619,-108.673,-92.047,-66.65,-199.668,-68.573,48.832,-89.406,1.065,48.096,172.331,0.155,lowest_energy_1718_0001,,,,,,
SCORE:,-1245.221,10.165,0,-2726.821,487.307,-780.447,4.93,89.531,392.699,1632.606,-109.707,-92.135,-68.063,-199.235,-66.852,49.5,-89.493,1.025,47.899,171.717,0.153,lowest_energy_1200_0001,,,,,,
SCORE:,-1245.207,10.305,0,-2727.694,487.64,-782.183,4.948,89.591,394.758,1633.591,-108.285,-92.014,-70.653,-199.312,-67.126,49.276,-89.195,1.015,48.323,171.655,0.153,lowest_energy_1006_0001,,,,,,
SCORE:,-1245.202,10.619,0,-2728.014,483.547,-780.787,5.006,89.245,399.24,1624.342,-108.024,-92.059,-67.887,-199.561,-66.786,49.137,-89.137,1.084,48.532,176.148,0.153,lowest_energy_0805_0001,,,,,,
SCORE:,-1245.199,10.226,0,-2722.317,482.335,-781.139,4.916,89.093,392.879,1631.457,-108.461,-92.054,-67.993,-199.437,-67.389,49.564,-88.916,1.059,48.47,172.352,0.153,lowest_energy_0302_0001,,,,,,
SCORE:,-1245.094,10.439,0,-2728.712,486.895,-780.993,4.949,89.741,394.398,1630.426,-107.902,-92.103,-68.163,-199.294,-67.714,49.486,-89.698,1.018,48.332,173.647,0.153,lowest_energy_0712_0001,,,,,,
SCORE:,-1245.093,10.351,0,-2731.843,490.522,-781.803,4.961,90.186,395.26,1635.927,-108.125,-91.907,-69.387,-199.282,-67.93,49.581,-89.75,1.037,47.903,169.052,0.153,lowest_energy_1012_0001,,,,,,
